"Country Name","Country Code","Year","average_value_Access to electricity (% of population)","average_value_Access to electricity, rural (% of rural population)","average_value_Access to electricity, urban (% of urban population)","average_value_Adjusted savings: energy depletion (% of GNI)","average_value_Adjusted savings: energy depletion (current US$)","average_value_Adjusted savings: mineral depletion (% of GNI)","average_value_Adjusted savings: mineral depletion (current US$)","average_value_Adjusted savings: natural resources depletion (% of GNI)","average_value_Alternative and nuclear energy (% of total energy use)","average_value_CO2 emissions from gaseous fuel consumption (% of total)","average_value_CO2 emissions from liquid fuel consumption (kt)","average_value_Combustible renewables and waste (% of total energy)","average_value_Electric power consumption (kWh per capita)","average_value_Electric power transmission and distribution losses (% of output)","average_value_Electricity production from coal sources (% of total)","average_value_Electricity production from hydroelectric sources (% of total)","average_value_Electricity production from natural gas sources (% of total)","average_value_Electricity production from nuclear sources (% of total)","average_value_Electricity production from oil sources (% of total)","average_value_Electricity production from oil, gas and coal sources (% of total)","average_value_Electricity production from renewable sources, excluding hydroelectric (% of total)","average_value_Electricity production from renewable sources, excluding hydroelectric (kWh)","average_value_Energy imports, net (% of energy use)","average_value_Energy intensity level of primary energy (MJ/$2011 PPP GDP)","average_value_Energy related methane emissions (% of total)","average_value_Energy use (kg of oil equivalent per capita)","average_value_Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)","average_value_Firms using banks to finance investment (% of firms)","average_value_Fossil fuel energy consumption (% of total)","average_value_Fuel exports (% of merchandise exports)","average_value_Fuel imports (% of merchandise imports)","average_value_GDP per unit of energy use (PPP $ per kg of oil equivalent)","average_value_GDP per unit of energy use (constant 2017 PPP $ per kg of oil equivalent)","average_value_Investment in energy with private participation (current US$)","average_value_Methane emissions in energy sector (thousand metric tons of CO2 equivalent)","average_value_Mineral rents (% of GDP)","average_value_Natural gas rents (% of GDP)","average_value_Nitrous oxide emissions in energy sector (% of total)","average_value_Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent)","average_value_Oil rents (% of GDP)","average_value_Ores and metals exports (% of merchandise exports)","average_value_Ores and metals imports (% of merchandise imports)","average_value_Pump price for diesel fuel (US$ per liter)","average_value_Pump price for gasoline (US$ per liter)","average_value_Renewable electricity output (% of total electricity output)","average_value_Renewable energy consumption (% of total final energy consumption)","average_value_Time required to get electricity (days)","average_value_Time to obtain an electrical connection (days)","average_value_Total natural resources rents (% of GDP)","average_value_Value lost due to electrical outages (% of sales for affected firms)"
"New Zealand","NZL","2013","100","100","100","0.644176219899309","1180910288.08161","0.0804891657206649","147553543.49078","0.724665385619974","13.4252921807959","28.7123212598425","17927.963","5.30429472172293","9089.61977443101","6.67467874641768","5.53526855875012","53.2518258297125","20.0818156605343","0","0.006933530553758","25.6240177498382","21.0062864010354","9089000000","16.4140944394665","5.41481098901986","","4360.30593638144","110.110992777799","","60.8326537650663","3.71999078360043","16.9301216976592","8.31194456475985","9.08174538048146","","950","0.194500894291959","0.215762191960655","","270","0.46556985323128","3.26836246722045","2.0317429473548","","","74.2581122307479","30.2096004486084","64","","1.48277115344345",""
"Pakistan","PAK","1977","","","","0.206815747020706","30909045.5172026","0.0000095934588654","1433.76247220155","1.05259596422301","2.58819605588035","36.3855059389565","10905.658","59.7351084689967","110.205776451275","28.1051760595752","0.717109497103981","47.6693941344121","42.7323710581962","3.87055254206123","5.01057276822653","48.4600533235267","0","0","14.9995469929063","","11.000530959461","302.539589240805","","","37.6767001332936","4.28636650512492","15.7935943594954","","","","7285.4646454247","0.0001646199912319","0.165875510411941","8.57696126736725","1413.84242","0.260995248229636","0.683097047341959","3.1592461468523","","","","","","","1.54471432589999",""
"Pakistan","PAK","1999","70.2653503417969","58.9596319295845","93.446159362793","0.611376567720408","373953709.311639","0.0001325392584379","81068.771587168","0.843643376602254","2.00898865808812","34.9395473417722","52489.438","36.8501046508674","347.896342370629","26.6844025539678","0.623289753724536","29.3219823654606","29.7537245363332","0.60656734569778","39.6944359987838","70.0714502888416","0","0","27.6967489596416","5.62593931334963","11.7407533084493","450.104481797516","140.821375427966","","58.6616949457866","0.923317839082078","20.6552020932696","5.61871606773789","7.10119466566018","","10380","0.0011255894714755","0.352983347829232","1.58688177730759","600","0.428231759683276","0.264177325550705","2.09946270269881","","","29.3219823654606","50.2344767001961","","","1.05199528856572",""
"Peru","PER","1973","","","","0.268218092680283","28417305.91197","2.88713581018136","305887722.589708","3.15535390286164","4.31213437687937","3.52635486265776","15863.442","36.8829459287826","411.950125093674","9.59459459459459","0","71.6066066066066","0.465465465465465","0","24.4744744744745","24.9399399399399","3.45345345345345","230000000","17.2263320141812","","19.7176690080819","650.742991494095","","","58.8049091803734","1.22588640950606","6.02303594987137","","","","2508.75789857429","4.51076693816478","0.0038938173915277","5.26126313784565","282.5839689","0.38919743732568","56.32122494554","1.79947556179993","","","","","","","5.25351431776438",""
"Philippines","PHL","2003","76.6","63.544715633785","92","0.120615283516239","114862497.33288","0.0236335311786474","22506322.0251722","0.474098429236077","3.15514688483393","6.66013909321921","45060.096","16.1364676425959","555.435349697304","12.8636191915376","28.2187381941821","14.8658859085757","24.8186626369475","0","13.5436343029845","66.5810351341141","18.5530789573102","9822000000","47.0869141582647","4.41767017844206","8.31629175187457","468.547007373817","99.7442126012732","","57.2156239264721","1.55885386665635","9.37193032223412","8.18683438635988","10.0256443348497","454300000","4880","0.0535752382515948","0.118242884915204","7.99011532125206","970","0.102124048365871","1.72482301745632","2.17082129608057","","","33.4189648658859","32.0528984069824","","","0.69013427367762",""
"French Polynesia","PYF","1999","100","100","100","0","0","0","0","0","","","495.045","","","","","","","","","","","","","","","","","","","0.0013274703286677","4.83854209833762","","","","","0","0","","","0","0.0486712335395889","0.825273080476573","","","34.5367123287671","7.93255532204313","","","0.0008777283556944",""
"Romania","ROU","1995","100","100","100","0.979298245714423","364243070.087433","0.090204207486693","33550818.2655708","1.06950245320112","1.89002012075976","36.4999080593059","39944.631","2.83169530155245","2328.79435838138","11.369081766949","35.0960078291094","28.166233590929","26.9479971653224","0","9.78469949043296","71.8287044848648","0","0","30.289174940248","8.37185898672351","55.9061488673139","2053.94209291284","169.504063651493","","93.1578578094773","7.91292202922913","21.3804929337017","2.63686522462331","5.89956357657619","","20730","0.155123724238951","0.58386703162276","4.50297366185217","530","0.911354834923152","3.44925815683414","3.58306774489542","0.19","0.29","28.166233590929","8.60268292175641","","","2.40088416902479",""
"Romania","ROU","2010","100","100","100","0.999888614326029","1643206949.89725","0.0135774863075624","22313105.222985","1.01346610063359","12.0970293068613","31.8816077419355","23795.163","11.5672917635748","2550.8632914192","11.6432141737739","34.2169946716376","32.7999472112704","11.9797423250136","19.1738563816625","1.1415562777347","47.3382932743859","0.687903132681173","417000000","21.570872042603","4.17379506117866","","1730.08767626366","85.2127175253444","","75.070951491373","5.30027038127021","10.0249376997202","9.81991102241759","11.73533750643","","12850","0.0214394586267687","0.523923379070153","","540","0.791282407475885","4.23715433027749","2.83570525723262","1.46","1.46","33.4878503439516","24.0960998535156","209","","1.79276531910899",""
"Sudan","SDN","1971","","","","0","0","0","0","","0.299808176837591","0","4884.444","80.3452048549288","35.117546336096","24.6464646464646","0","49.4949494949495","0","0","50.5050505050505","50.5050505050505","0","0","19.3549869682336","","12.0198200938205","661.662306473369","","","19.3550011973829","0.781060543488495","7.27642870876995","","","","3799.3930127361","0","0","1.01104538220641","238.4959704","0","0.365301929517862","0.808882208417376","","","","","","","0",""
"Singapore","SGP","1975","","","","0","0","0","0","0.0003775644895153","0","0","23879.504","0.131877818905217","1728.10041545125","6.36973180076628","0","0","0","0","100","100","0","0","100","","37.4710782841945","1640.48837620437","","","99.8681221810948","33.6379236730538","24.5666584280662","","","","267.017779720822","0","0","5.1940959888829","24.7961312","0","1.02324434339651","1.29227602473336","","","","","","","0.0039153149752843",""
"Serbia","SRB","2013","99.92","100","99.93","0.945153190165603","439665459.835474","0.140374379050336","65299219.8052799","1.08552756921594","4.07651390541765","9.26483640303359","8221.414","6.9365316055513","4444.22297076603","14.0235042190328","73.1383995717236","26.010146072858","0.767328625691488","0","0.0254926453718102","73.9312208427869","0.0535345552808015","21000000","23.6793418351392","6.75975624858273","","2080.97254489448","135.129992183179","32.9","88.4859248789371","","","7.0299014055108","7.40028163876766","","3680","0.252944753053534","0.151230237439267","","920","0.969601006743705","","","","","26.0636806281388","20.1916999816895","131","64.3","2.00843137267774","0.8"
"South Sudan","SSD","1993","","","","","","","0","","","","","","","","","","","","","","","","","","0.0554016620498615","","","","","","","","","","10","","","0","0","","","","","","0","","","","",""
"Sub-Saharan Africa","SSF","1991","","","","2.53923014109512","","0.598262265671971","","4.17509941559543","1.87317940062706","3.48853192395361","126041.408605496","48.1731100714349","518.730793944117","9.39233725803927","63.4667863226801","17.9236734648179","2.64433535460828","3.57636481031476","2.06431030936585","68.1754319866542","0.288643616580522","738000000","-51.9131646942743","","23.5097572246117","706.972085383083","219.176331266467","","41.1803746718142","","","2.80613012711475","4.56253644826381","","132280","1.27285018706191","0.0148157149124203","14.5707196029777","44040","2.74390281393084","","","0.55","0.68","21.0132940211369","71.7911388150832","","","8.39429775028977",""
"Syrian Arab Republic","SYR","2009","91.016487121582","79.9353283442596","99.9964447021484","","4941296944.95735","","9876030.91333067","","0.468710574803768","23.2813590263692","45225.111","0.0268710998227159","1515.28776957214","25.6372956497645","0","4.3086727625381","45.6751639419969","0","50.016163295465","95.6913272374619","0","0","-12.4743881194655","7.11193515178511","","1013.46881592661","","20.7","99.252787998748","37.8241188857588","12.8173871785087","","","","21500","","","","430","","2.20676151158067","3.67821777944989","","","4.3086727625381","0.92519998550415","71","118.4","",""
"Syrian Arab Republic","SYR","1992","","","","17.539242307222","2262462102.06855","0","0","17.539242307222","1.45170261932691","12.052050955414","31400.521","0.0446619934136394","702.322753171921","26.2697022767075","0","21.015761821366","33.1953510587486","0","45.7888871198854","78.984238178634","0","0","-154.27543249347","8.18365317254498","78.3228949199722","827.18211990307","","","97.8720375219414","","","","","","22510","0","0.135357980729278","8.42105263157895","320","20.0701812433043","","","","","21.015761821366","2.23911317761395","","","20.2195626386151",""
"Turks and Caicos Islands","TCA","1998","93.712287902832","63.4221512167133","99.9974060058594","","0","","0","","","","58.672","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.888287106621311","","","",""
"Europe & Central Asia (IDA & IBRD countries)","TEC","1972","","","","0.0373690495336973","","0.0427427114522631","","0.0801117609859604","0.754554410448269","14.1000158148457","1596891.12756891","5.53790082618762","","8.25067336579302","","","","","","","","360000000","2.67589641544644","","52.0347292687698","","","","93.8396887545069","","","","","","404303.37329802","0.0944716234322864","0.0001923448181183","5.75403756414733","20786.6472693962","0.030323549511023","","","","","","","","","0.544678891904604",""
"Timor-Leste","TLS","2003","27.7","12.1187896170458","73.6","0","0","0","0","0","","0","161.348","","","","","","","","","","","","","2.93759316522317","79.8165137614679","","","","","","","","","","2610","0","0","0","0","0","","","","","0","47.8470001220703","","","0.52014951015434",""
"Middle East & North Africa (IDA & IBRD countries)","TMN","1970","","","","","","","","","","10.7904554093053","89654.4830000001","","","","","","","","","","","","","","63.7442423907472","","","","","65.8859079611353","4.2904367157971","","","","96717.6613879422","0.0982381069559247","0.0109023785481877","5.23543235196541","1679.6824081218","7.75649675290676","4.8745395486881","2.44673189278446","","","","","","","8.1551818174789",""
"Turkey","TUR","1985","","","","0.235915305670017","154953768.434327","0.0179476230801846","11788348.461814","0.253862928750202","3.23867616292727","0.11683045838774","50985.968","19.7004970463403","659.747781614366","11.5286828954674","43.9171220666881","35.1997428329291","0.16949647856454","0","20.6961045033461","64.7827230485987","0.0175341184721938","6000000","44.4064007619768","","16.0943292811953","800.279615340341","","","76.5923428826531","4.68159841868101","33.3775904954975","","","","6460.505188411","0.0566403173143707","0.0022565456463753","5.31143881045513","1345.7566488","0.27627157011298","4.30408871960411","4.31257852662748","","","","","","","0.914908879523417",""
"Uruguay","URY","1995","96.7197952270508","73.9571549138308","99.097572","0","0","0","0","0.0760235893808803","15.5199160418927","0","4290.39","19.5643790019973","1578.33931659055","18.5983827493261","0","92.8492151577612","0","0","6.45314729665451","6.45314729665451","0.697637545584271","44000000","60.6012370932003","2.90090109728082","1.34486071085495","797.69777701964","61.6220960023862","","60.722543611054","1.04603955623649","10.0567567058139","10.5769183387036","16.2279452481019","","280","0","0","0.988700564971752","70","0","0.662542908134165","1.17187681453695","0.38","0.89","93.5468527033455","41.0661835465106","","","0.448525662549415",""
"St. Vincent and the Grenadines","VCT","1976","","","","","","0","0","","","0","33.003","","","","","","","","","","","","","","6.35029432235731","","","","","0.0000220376398481","6.97826370345451","","","","1.54842401609199","0","","3.70665228741765","0.83320684","","0","1.31941716952966","","","","","","","0.17070254626727",""
"Kosovo","XKX","1980","","","","","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0","","","","","","","","","","",""
"Zimbabwe","ZWE","1967","","","","","","","","","","0","1118.435","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Africa Eastern and Southern","AFE","2018","42.1682410699846","26.8138996635713","71.9949328691005","2.82297316433956","","0.641717990819758","","4.5855148830114","","","","","","","","","","","","","","","","","","","","","","31.775295468101","17.6238832116145","","","","154600","0.872411100184799","0.177686988038146","","29210","2.92933292808059","18.5826130686798","3.04531806439064","","","","","105.565217391304","","7.37652066484458",""
"Afghanistan","AFG","2018","98.7156219482422","98.3096033474763","99.9021453857422","0.152402080205394","28262379.0870424","0","0","0.354084322014645","","","","","","","","","","","","","","","","","","","","","","10.2131802839916","13.0920660040692","","","","67910","0","0.0425745832817803","","4280","0.001938513776247","1.20988438299409","1.79034179266557","","","","21.422700881958","114","","0.915366188790762",""
"Andorra","AND","1999","100","100","100","","","","0","","","0","513.38","","","","","","","","","","","","","","0","","","","","0.0978477340993332","3.00263536584955","","","","0","0","","","0","","2.1112519505349","0.678015534967527","","","100","14.5498905446165","","","0",""
"Argentina","ARG","1994","93.5012741088867","80.9358863354632","95.2212295532227","0.826428523569218","2097004528.56024","0.0032192718642978","8168677.00662522","0.829647795433516","7.61062665801599","37.5302838063439","67260.114","3.70073199997192","1576.76719791712","17.9205357558094","3.63991504797929","42.4155518005798","33.9281008262669","12.7660563969802","7.06434960546917","44.6323654797154","0.186026322724666","120000000","-17.1698296019328","4.44994520448956","12.28442313013","1548.62339314429","85.5970380022949","","87.0019354398646","10.4211813944822","2.93248951329066","6.5704328458473","11.6826472426907","2075680000","13320","0.0048739422850315","0.0904927038762661","2.02020202020202","740","0.885737102142948","1.31190920146745","2.10081711953639","","","42.6015781233044","10.7349093475441","","","1.04833756238357",""
